URL,id_title,id_price
www.amazon.com.mx,productTitle,priceblock_ourprice
www.bestbuy.com.mx,type-subhead-alt-regular,product-price
www.mercadolibre.com.mx,ui-pdp-title,price-tag-fraction
www.amazon.com,productTitle,priceblock_ourprice
